Year,Matchday,Team_1,Team_2,Day,Stadium,Time,Referee,Gls_T1,Gls_T2,FR,Gls_fh_T1,Gls_fh_T2,FHR,Gls_sh_T1,Gls_sh_T2,SHR,Gls_0_15_T1,Gls_16_30_T1,Gls_31_HT_T1,Gls_46_60_T1,Gls_61_75_T1,Gls_76_FT_T1,Gls_0_15_T2,Gls_16_30_T2,Gls_31_HT_T2,Gls_46_60_T2,Gls_61_75_T2,Gls_76_FT_T2,Coach_T1,Coach_T2,Svs_T1,Svs_T2,Crcl_svs_T1,Crcl_svs_T2,Pnt_T1,Pnt_T2,Atp_T1,Atp_T2,Atp_on_T1,Atp_on_T2,Atp_on_fk_T1,Atp_on_fk_T2,Atp_off_T1,Atp_off_T2,Atp_off_fk_T1,Atp_off_fk_T2,FlsC_T1,FlsC_T2,Post_T1,Post_T2,Scr_chc_T1,Scr_chc_T2,Ast_T1,Ast_T2,Off_T1,Off_T2,Crn_T1,Crn_T2,1st_yllw_crd_T1,1st_yllw_crd_T2,2nd_yllw_crd_T1,2nd_yllw_crd_T2,rd_crd_T1,rd_crd_T2,Fst_brk_T1,Fst_brk_T2,Crs_T1,Crs_T2,Lng_blls_T1,Lng_blls_T2,Atk_mddl_T1,Atk_mddl_T2,Atk_rght_T1,Atk_rght_T2,Atk_lft_T1,Atk_lft_T2,bet365_home_win,bet365_draw,bet365_away_win
2012-13,17,LAZIO,INTER,15/12/2012,OLIMPICO - ROMA,20:45,PAOLO SILVIO MAZZOLENI,1,0,H,0,0,D,1,0,H,0,0,0,0,0,1,0,0,0,0,0,0,Vladimir Petkovic,Andrea Stramaccioni,0,1,0,0,0 (0),0 (0),4,2,1,0,0,0,3,2,0,0,8,6,0,0,1,0,1,0,1,1,5,1,2,2,0,0,0,0,0,0,8,1,0,2,5,2,1,1,1,0,2.4,3.2,3
2012-13,17,FIORENTINA,ROBUR SIENA,16/12/2012,ARTEMIO FRANCHI - FIRENZE,12:30,PAOLO TAGLIAVENTO,4,1,H,3,0,H,1,1,D,0,2,1,0,0,1,0,0,0,0,1,0,Vincenzo Montella,Serse Cosmi,3,2,1,0,2 (1),0 (0),13,9,6,4,2,0,7,5,2,1,8,14,0,0,3,2,4,1,0,2,7,4,2,4,0,1,0,0,0,0,7,7,6,0,5,3,3,3,1,3,1.44,4,8.5
2012-13,17,CATANIA,SAMPDORIA,16/12/2012,ANGELO MASSIMINO - CATANIA,15:00,PIERO GIACOMELLI,3,1,H,0,1,A,3,0,H,0,0,0,1,1,1,0,1,0,0,0,0,Rolando Maran,Ciro Ferrara,1,2,1,0,0 (0),1 (1),12,7,5,2,0,1,7,5,1,0,13,10,0,0,1,3,3,1,4,1,5,1,3,2,0,0,0,0,3,4,14,5,23,26,11,4,2,5,8,4,1.83,3.5,4.33
2012-13,17,CHIEVOVERONA,ROMA,16/12/2012,MARCANTONIO BENTEGODI - VERONA,15:00,MAURO BERGONZI,1,0,H,0,0,D,1,0,H,0,0,0,0,0,1,0,0,0,0,0,0,Eugenio Corini,Zdenek Zeman,2,4,1,0,0 (0),0 (0),6,7,5,2,0,0,1,5,0,0,10,6,0,0,1,0,0,0,7,1,5,7,2,2,0,0,0,0,3,0,4,13,11,7,1,1,3,4,2,5,3.6,3.75,1.91
2012-13,17,GENOA,TORINO,16/12/2012,LUIGI FERRARIS - GENOVA,15:00,DANIELE ORSATO,1,1,D,1,1,D,0,0,D,0,1,0,0,0,0,0,1,0,0,0,0,Luigi Delneri,Gian Piero Ventura,2,5,0,2,0 (0),0 (0),12,7,6,4,0,0,6,3,1,1,17,10,0,1,4,4,4,4,4,3,8,5,3,3,0,0,0,0,3,2,11,5,17,16,7,7,6,5,10,3,2.4,3.2,3
2012-13,17,JUVENTUS,ATALANTA,16/12/2012,ALLIANZ STADIUM - TORINO,15:00,DAVIDE MASSA,3,0,H,3,0,H,0,0,D,2,1,0,0,0,0,0,0,0,0,0,0,Antonio Conte,Stefano Colantuono,2,13,1,2,0 (0),0 (0),25,7,16,2,1,0,9,5,0,0,9,9,0,0,0,2,5,0,5,1,6,8,0,0,0,1,0,0,5,1,12,11,13,10,4,1,2,1,2,4,1.29,5,11
2012-13,17,MILAN,PESCARA,16/12/2012,GIUSEPPE MEAZZA - MILANO,15:00,ANTONIO DANILO GIANNOCCARO,4,1,H,1,0,H,3,1,H,1,0,0,1,0,2,0,0,0,1,0,0,Massimiliano Allegri,Cristiano Bergodi,5,6,1,1,0 (0),0 (0),13,11,8,6,0,1,5,5,0,0,12,13,0,1,6,4,4,0,2,0,9,5,2,2,0,0,0,0,4,6,25,9,10,7,4,2,2,0,4,0,1.2,6,15
2012-13,17,PARMA,CAGLIARI,16/12/2012,ENNIO TARDINI - PARMA,15:00,EMILIO OSTINELLI,4,1,H,1,1,D,3,0,H,0,1,0,1,1,1,0,1,0,0,0,0,Roberto Donadoni,Ivo Pulga,3,2,3,0,1 (1),0 (0),14,6,7,4,1,2,7,2,2,1,14,13,1,0,7,3,8,3,4,2,3,6,4,6,0,0,0,0,3,1,12,6,3,7,8,4,8,3,7,5,2,3.2,4
2012-13,17,NAPOLI,BOLOGNA,16/12/2012,SAN PAOLO - NAPOLI,20:45,PAOLO VALERI,2,3,A,0,1,A,2,2,D,0,0,0,1,1,0,1,0,0,0,0,2,Walter Mazzarri,Stefano Pioli,3,9,1,4,0 (0),0 (0),21,9,11,6,2,0,10,3,2,1,12,11,0,0,6,5,5,2,1,3,8,5,2,3,0,0,0,0,4,1,9,18,12,23,6,3,12,4,11,10,1.36,4.5,9
2012-13,18,PESCARA,CATANIA,21/12/2012,ADRIATICO - GIOVANNI CORNACCHIA - PESCARA,18:00,ANDREA ROMEO,2,1,H,1,1,D,1,0,H,0,1,0,0,0,1,0,0,1,0,0,0,Cristiano Bergodi,Rolando Maran,4,2,2,1,0 (0),0 (0),7,14,4,6,1,1,3,8,0,3,13,18,0,1,3,3,2,2,1,4,5,7,3,2,0,0,0,0,6,3,10,12,19,16,4,3,11,8,5,9,3.1,3.2,2.3
2012-13,18,CAGLIARI,JUVENTUS,21/12/2012,IS ARENAS - QUARTU SANT'ELENA,20:45,ANTONIO DAMATO,1,3,A,1,0,H,0,3,A,0,1,0,0,0,0,0,0,0,0,1,2,Ivo Pulga,Antonio Conte,6,1,3,1,1 (1),1 (0),3,18,2,10,1,2,1,8,0,1,20,12,0,1,1,8,1,11,1,4,1,6,4,2,1,0,0,0,6,3,4,17,9,14,5,9,1,5,3,9,8.5,4.33,1.4
2012-13,18,INTER,GENOA,22/12/2012,GIUSEPPE MEAZZA - MILANO,12:30,ANDREA GERVASONI,1,1,D,0,0,D,1,1,D,0,0,0,0,0,1,0,0,0,0,0,1,Andrea Stramaccioni,Luigi Delneri,1,3,1,1,0 (0),0 (0),10,6,5,2,0,0,5,4,0,1,10,18,1,0,7,2,7,2,4,4,7,2,2,2,0,0,0,0,9,8,25,5,20,8,12,6,2,5,14,10,1.33,5,8.5
2012-13,18,ATALANTA,UDINESE,22/12/2012,GEWISS STADIUM - BERGAMO,15:00,MARCO GUIDA,1,1,D,1,1,D,0,0,D,0,0,1,0,0,0,0,0,1,0,0,0,Stefano Colantuono,Francesco Guidolin,2,5,0,1,1 (1),0 (0),10,5,6,3,2,1,4,2,1,0,14,11,0,0,2,2,0,1,1,0,4,2,2,4,0,0,0,0,4,2,16,8,3,8,2,2,4,0,4,3,2.15,3.2,3.5
2012-13,18,BOLOGNA,PARMA,22/12/2012,RENATO DALL'ARA - BOLOGNA,15:00,CARMINE RUSSO,1,2,A,0,0,D,1,2,A,0,0,0,1,0,0,0,0,0,1,1,0,Stefano Pioli,Roberto Donadoni,6,5,1,3,0 (0),0 (0),11,13,6,8,0,0,5,5,3,0,7,19,0,0,4,0,6,7,5,1,7,3,2,4,0,0,0,0,4,2,14,11,12,8,4,11,2,3,7,6,2.25,3.25,3.25
2012-13,18,PALERMO,FIORENTINA,22/12/2012,RENZO BARBERA - PALERMO,15:00,DOMENICO CELI,0,3,A,0,0,D,0,3,A,0,0,0,0,0,0,0,0,0,1,0,2,Gian Piero Gasperini,Vincenzo Montella,7,1,5,0,0 (0),2 (2),4,17,1,10,1,2,3,7,0,0,13,14,0,0,0,5,0,1,5,0,2,10,3,5,0,0,0,0,4,5,4,9,16,10,4,3,2,1,7,5,3.2,3.2,2.3
2012-13,18,ROBUR SIENA,NAPOLI,22/12/2012,ARTEMIO FRANCHI - SIENA,15:00,ANDREA DE MARCO,0,2,A,0,0,D,0,2,A,0,0,0,0,0,0,0,0,0,0,0,2,Giuseppe Iachini,Walter Mazzarri,4,0,2,0,0 (0),1 (1),2,11,0,6,0,1,2,5,0,0,7,13,0,0,0,2,0,1,2,1,2,7,1,0,1,0,0,0,5,5,6,18,18,11,4,7,2,8,5,5,4.2,3.3,1.91
2012-13,18,SAMPDORIA,LAZIO,22/12/2012,LUIGI FERRARIS - GENOVA,15:00,NICOLA RIZZOLI,0,1,A,0,1,A,0,0,D,0,0,0,0,0,0,0,0,1,0,0,0,Delio Rossi,Vladimir Petkovic,1,3,0,1,0 (0),0 (0),8,8,3,2,0,1,5,6,1,2,11,19,0,0,1,1,2,2,0,0,7,3,2,3,0,0,0,0,0,0,4,3,8,10,5,7,2,2,2,0,3.25,3.25,2.25
2012-13,18,TORINO,CHIEVOVERONA,22/12/2012,OLIMPICO - TORINO,15:00,LUCA BANTI,2,0,H,2,0,H,0,0,D,1,1,0,0,0,0,0,0,0,0,0,0,Gian Piero Ventura,Eugenio Corini,1,2,0,0,0 (0),0 (0),8,4,3,1,2,0,5,3,0,0,10,11,0,0,3,1,0,0,5,1,2,3,4,2,0,0,0,0,2,0,8,7,27,14,2,0,5,0,3,1,2,3.3,3.8
2012-13,18,ROMA,MILAN,22/12/2012,OLIMPICO - ROMA,20:45,GIANLUCA ROCCHI,4,2,H,3,0,H,1,2,A,1,2,0,0,1,0,0,0,0,0,0,2,Zdenek Zeman,Massimiliano Allegri,8,3,3,1,0 (0),1 (1),9,14,7,11,1,1,2,3,0,1,11,17,0,1,6,8,7,5,1,4,4,7,2,3,0,0,1,0,5,1,4,6,11,14,9,6,1,10,8,7,2.25,3.75,2.8
2012-13,19,CATANIA,TORINO,05/01/2013,ANGELO MASSIMINO - CATANIA,18:00,MAURO BERGONZI,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Rolando Maran,Gian Piero Ventura,2,7,1,3,1 (0),0 (0),12,6,7,2,0,0,5,4,2,0,13,24,0,0,3,2,2,0,2,3,5,4,2,5,0,0,1,0,2,2,4,13,9,12,5,3,4,4,6,1,1.95,3.3,4
2012-13,19,LAZIO,CAGLIARI,05/01/2013,OLIMPICO - ROMA,20:45,DANIELE ORSATO,2,1,H,0,0,D,2,1,H,0,0,0,0,0,2,0,0,0,0,1,0,Vladimir Petkovic,Ivo Pulga,3,6,1,1,1 (1),0 (0),16,6,10,4,3,0,6,2,0,1,12,14,2,0,8,3,7,1,1,4,7,1,1,2,0,1,0,1,0,4,6,2,4,9,10,6,6,2,7,1,1.53,3.9,6.5
2012-13,19,UDINESE,INTER,06/01/2013,DACIA ARENA - STADIO FRIULI - UDINE,12:30,ANTONIO DANILO GIANNOCCARO,3,0,H,0,0,D,3,0,H,0,0,0,0,2,1,0,0,0,0,0,0,Francesco Guidolin,Andrea Stramaccioni,3,2,2,0,0 (0),0 (0),13,8,6,3,2,0,7,5,1,0,14,10,1,0,1,4,3,3,3,3,4,9,3,2,0,1,0,0,0,0,9,6,12,4,5,2,3,3,1,2,3,3.2,2.4
2012-13,19,CHIEVOVERONA,ATALANTA,06/01/2013,MARCANTONIO BENTEGODI - VERONA,15:00,MAURIZIO MARIANI,1,0,H,1,0,H,0,0,D,0,0,1,0,0,0,0,0,0,0,0,0,Eugenio Corini,Stefano Colantuono,5,1,2,1,0 (0),0 (0),6,7,2,5,0,0,4,2,0,1,19,12,0,0,2,3,2,2,2,1,4,7,1,3,0,0,0,0,10,6,10,18,15,13,5,8,4,4,3,4,2.2,3.1,3.5
2012-13,19,FIORENTINA,PESCARA,06/01/2013,ARTEMIO FRANCHI - FIRENZE,15:00,PIERO GIACOMELLI,0,2,A,0,0,D,0,2,A,0,0,0,0,0,0,0,0,0,1,0,1,Vincenzo Montella,Cristiano Bergodi,1,16,0,7,0 (0),0 (0),18,4,16,3,1,0,2,1,0,0,13,19,0,0,6,1,3,2,4,1,9,2,1,5,0,0,0,0,5,8,26,6,15,4,15,6,7,1,12,4,1.25,5.5,12
2012-13,19,GENOA,BOLOGNA,06/01/2013,LUIGI FERRARIS - GENOVA,15:00,LUCA BANTI,2,0,H,0,0,D,2,0,H,0,0,0,1,1,0,0,0,0,0,0,0,Luigi Delneri,Stefano Pioli,3,2,0,1,0 (0),0 (0),9,5,4,3,0,0,5,2,0,0,15,12,0,0,4,3,2,1,0,8,1,3,3,5,0,0,0,1,6,4,18,12,11,12,9,7,3,7,5,3,2.3,3.2,3.2
2012-13,19,JUVENTUS,SAMPDORIA,06/01/2013,ALLIANZ STADIUM - TORINO,15:00,PAOLO VALERI,1,2,A,1,0,H,0,2,A,0,1,0,0,0,0,0,0,0,1,1,0,Antonio Conte,Delio Rossi,2,6,1,2,1 (1),0 (0),16,6,8,4,1,0,8,2,0,1,15,11,1,0,1,2,3,3,2,0,13,3,4,4,0,1,0,0,2,2,28,5,6,8,8,5,10,4,14,2,1.18,6.5,16
2012-13,19,MILAN,ROBUR SIENA,06/01/2013,GIUSEPPE MEAZZA - MILANO,15:00,GIANPAOLO CALVARESE,2,1,H,0,0,D,2,1,H,0,0,0,0,1,1,0,0,0,0,0,1,Massimiliano Allegri,Giuseppe Iachini,2,1,1,1,1 (1),0 (0),8,4,3,3,1,0,5,1,0,0,14,20,0,0,4,1,1,0,3,0,5,3,2,5,0,0,0,0,3,2,11,12,8,14,5,2,5,2,5,3,1.3,5,11
2012-13,19,PARMA,PALERMO,06/01/2013,ENNIO TARDINI - PARMA,15:00,DANIELE DOVERI,2,1,H,0,0,D,2,1,H,0,0,0,0,1,1,0,0,0,0,0,1,Roberto Donadoni,Gian Piero Gasperini,5,2,2,0,0 (0),0 (0),10,11,4,6,0,0,6,5,1,1,18,10,0,0,2,3,7,7,2,3,4,9,4,4,0,0,0,0,5,2,20,15,12,7,6,2,2,8,5,2,1.83,3.4,4.5
2012-13,19,NAPOLI,ROMA,06/01/2013,SAN PAOLO - NAPOLI,20:45,PAOLO TAGLIAVENTO,4,1,H,1,0,H,3,1,H,1,0,0,1,1,1,0,0,0,0,1,0,Walter Mazzarri,Zdenek Zeman,8,1,3,0,0 (0),0 (0),6,18,5,9,0,3,1,9,1,2,18,12,0,0,7,7,4,6,2,1,7,10,3,1,0,1,0,0,1,3,6,12,22,8,4,7,4,7,6,9,2.05,3.75,3.25
2012-13,20,BOLOGNA,CHIEVOVERONA,12/01/2013,RENATO DALL'ARA - BOLOGNA,18:00,DAVIDE MASSA,4,0,H,2,0,H,2,0,H,1,0,1,1,0,1,0,0,0,0,0,0,Stefano Pioli,Eugenio Corini,2,2,0,0,0 (0),0 (0),10,8,6,3,2,0,4,5,2,1,19,18,0,1,5,1,3,2,4,2,3,5,2,5,0,0,0,0,0,0,4,4,4,3,4,5,1,2,3,2,2,3.2,4
2012-13,20,INTER,PESCARA,12/01/2013,GIUSEPPE MEAZZA - MILANO,20:45,DOMENICO CELI,2,0,H,1,0,H,1,0,H,0,0,1,1,0,0,0,0,0,0,0,0,Andrea Stramaccioni,Cristiano Bergodi,3,3,0,0,0 (0),0 (0),12,7,5,3,0,1,7,4,2,0,9,8,0,0,3,0,3,0,5,2,5,4,2,2,0,0,0,0,16,4,10,12,7,5,3,2,5,3,3,0,1.25,5.5,12
2012-13,20,TORINO,ROBUR SIENA,13/01/2013,OLIMPICO - TORINO,12:30,MARCO DI BELLO,3,2,H,3,1,H,0,1,A,1,0,2,0,0,0,0,0,1,0,1,0,Gian Piero Ventura,Giuseppe Iachini,5,0,0,0,0 (0),1 (0),5,13,3,7,0,1,2,6,0,1,13,17,0,0,0,0,2,1,2,1,0,12,1,4,0,0,0,0,6,0,4,23,13,6,1,0,4,1,1,0,2.2,3.2,3.4
2012-13,20,CAGLIARI,GENOA,13/01/2013,IS ARENAS - QUARTU SANT'ELENA,15:00,GIANLUCA ROCCHI,2,1,H,0,0,D,2,1,H,0,0,0,1,0,1,0,0,0,1,0,0,Ivo Pulga,Luigi Delneri,5,4,3,2,0 (0),0 (0),13,9,7,7,0,1,6,2,0,0,16,17,0,1,2,0,3,0,2,3,6,6,3,3,0,0,0,1,3,4,11,12,21,8,3,0,1,1,9,4,2,3.4,3.8
2012-13,20,CATANIA,ROMA,13/01/2013,ANGELO MASSIMINO - CATANIA,15:00,ANTONIO DAMATO,1,0,H,0,0,D,1,0,H,0,0,0,0,1,0,0,0,0,0,0,0,Rolando Maran,Zdenek Zeman,3,4,1,1,0 (0),0 (0),14,13,5,3,0,0,9,10,1,0,17,19,0,0,1,5,5,1,4,1,7,3,4,3,0,0,0,0,5,6,7,13,13,18,2,7,4,2,7,6,2.88,3.75,2.2
2012-13,20,LAZIO,ATALANTA,13/01/2013,OLIMPICO - ROMA,15:00,SEBASTIANO PERUZZO,2,0,H,0,0,D,2,0,H,0,0,0,0,1,1,0,0,0,0,0,0,Vladimir Petkovic,Stefano Colantuono,1,4,0,0,0 (0),0 (0),10,4,7,1,2,0,3,3,0,1,15,13,2,0,8,2,2,0,0,3,8,4,2,4,0,1,0,0,0,1,14,15,1,7,11,2,2,6,3,6,1.57,3.8,6
2012-13,20,NAPOLI,PALERMO,13/01/2013,SAN PAOLO - NAPOLI,15:00,ANDREA GERVASONI,3,0,H,2,0,H,1,0,H,0,1,1,0,1,0,0,0,0,0,0,0,Walter Mazzarri,Gian Piero Gasperini,3,1,1,0,0 (0),0 (0),8,6,4,4,0,1,4,2,1,0,14,14,0,1,6,3,4,3,4,3,8,3,0,2,0,0,0,0,1,1,10,5,15,8,7,2,8,3,8,7,1.3,5,10
2012-13,20,PARMA,JUVENTUS,13/01/2013,ENNIO TARDINI - PARMA,15:00,ANDREA DE MARCO,1,1,D,0,0,D,1,1,D,0,0,0,0,0,1,0,0,0,1,0,0,Roberto Donadoni,Antonio Conte,8,2,2,0,0 (0),0 (0),7,14,3,9,0,1,4,5,1,0,14,9,0,0,2,2,7,10,2,4,3,8,2,1,0,0,0,0,1,2,9,19,5,5,5,4,5,7,2,4,5,3.5,1.73
2012-13,20,UDINESE,FIORENTINA,13/01/2013,DACIA ARENA - STADIO FRIULI - UDINE,15:00,ANDREA ROMEO,3,1,H,1,1,D,2,0,H,0,0,1,0,2,0,0,1,0,0,0,0,Francesco Guidolin,Vincenzo Montella,1,2,0,0,1 (1),0 (0),8,12,5,2,1,0,3,10,0,0,7,12,0,1,2,2,3,1,4,2,5,5,2,4,0,0,0,0,3,0,5,9,17,11,1,1,3,2,4,6,3.1,3.3,2.3
2012-13,20,SAMPDORIA,MILAN,13/01/2013,LUIGI FERRARIS - GENOVA,20:45,MARCO GUIDA,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Delio Rossi,Massimiliano Allegri,5,5,1,1,0 (0),0 (0),10,11,5,5,1,0,5,6,0,0,12,12,0,0,3,1,0,0,0,1,10,9,1,2,0,0,0,0,5,2,9,20,11,9,5,3,1,8,2,2,3.6,3.25,2.1
2012-13,21,PALERMO,LAZIO,19/01/2013,RENZO BARBERA - PALERMO,18:00,GIANLUCA ROCCHI,2,2,D,0,1,A,2,1,H,0,0,0,0,2,0,1,0,0,0,0,1,Gian Piero Gasperini,Vladimir Petkovic,5,2,1,1,0 (0),1 (1),9,12,4,7,0,2,5,5,0,0,13,13,0,0,3,3,4,1,1,1,6,2,3,3,0,0,0,0,1,1,6,12,23,14,7,9,6,6,7,2,2.88,3.2,2.5
2012-13,21,JUVENTUS,UDINESE,19/01/2013,ALLIANZ STADIUM - TORINO,20:45,LUCA BANTI,4,0,H,1,0,H,3,0,H,0,0,1,0,2,1,0,0,0,0,0,0,Antonio Conte,Francesco Guidolin,2,4,0,0,0 (0),0 (0),14,8,8,2,0,0,6,6,1,0,6,9,0,0,6,1,1,0,0,3,8,5,1,2,0,0,0,0,4,1,11,12,10,10,7,1,1,1,2,1,1.36,4.5,9.5
2012-13,21,FIORENTINA,NAPOLI,20/01/2013,ARTEMIO FRANCHI - FIRENZE,12:30,MAURO BERGONZI,1,1,D,1,1,D,0,0,D,0,0,1,0,0,0,0,0,1,0,0,0,Vincenzo Montella,Walter Mazzarri,4,1,1,0,0 (0),0 (0),11,9,2,5,0,2,9,4,1,0,17,16,0,0,0,2,2,4,1,2,4,3,3,3,0,0,0,0,0,0,7,4,7,5,3,3,2,3,4,0,2.5,3.2,2.9
2012-13,21,ATALANTA,CAGLIARI,20/01/2013,GEWISS STADIUM - BERGAMO,15:00,PAOLO TAGLIAVENTO,1,1,D,0,1,A,1,0,H,0,0,0,1,0,0,1,0,0,0,0,0,Stefano Colantuono,Ivo Pulga,1,2,0,0,0 (0),0 (0),11,5,3,1,0,0,8,4,0,0,13,14,0,0,4,2,2,1,0,1,7,2,1,2,1,0,0,0,9,10,23,7,7,9,7,5,4,6,6,4,2.05,3.2,3.8
2012-13,21,CHIEVOVERONA,PARMA,20/01/2013,MARCANTONIO BENTEGODI - VERONA,15:00,GIANPAOLO CALVARESE,1,1,D,0,1,A,1,0,H,0,0,0,1,0,0,0,0,1,0,0,0,Eugenio Corini,Roberto Donadoni,0,6,0,2,0 (0),0 (0),11,4,7,1,0,0,4,3,0,0,12,9,0,0,6,0,2,1,1,3,11,2,2,2,0,0,0,0,0,0,13,12,14,9,0,1,7,6,2,1,2.6,3,2.9
2012-13,21,GENOA,CATANIA,20/01/2013,LUIGI FERRARIS - GENOVA,15:00,NICOLA RIZZOLI,0,2,A,0,1,A,0,1,A,0,0,0,0,0,0,1,0,0,0,0,1,Luigi Delneri,Rolando Maran,0,4,2,1,0 (0),0 (0),11,7,5,2,0,0,6,5,1,0,14,18,1,0,3,4,2,2,4,3,6,3,1,1,0,0,0,0,1,3,16,5,14,10,1,1,3,4,2,1,2.25,3.2,3.3
2012-13,21,MILAN,BOLOGNA,20/01/2013,GIUSEPPE MEAZZA - MILANO,15:00,DANIELE DOVERI,2,1,H,0,0,D,2,1,H,0,0,0,0,1,1,0,0,0,0,0,1,Massimiliano Allegri,Stefano Pioli,3,6,0,1,0 (0),0 (0),16,7,8,4,2,0,8,3,2,2,15,11,0,0,7,2,2,0,1,1,8,1,1,3,0,0,0,0,6,6,17,6,14,13,1,1,11,3,11,3,1.4,4.5,8
2012-13,21,PESCARA,TORINO,20/01/2013,ADRIATICO - GIOVANNI CORNACCHIA - PESCARA,15:00,PAOLO SILVIO MAZZOLENI,0,2,A,0,2,A,0,0,D,0,0,0,0,0,0,1,0,1,0,0,0,Cristiano Bergodi,Gian Piero Ventura,3,2,0,1,0 (0),0 (0),8,11,2,6,1,2,6,5,2,1,22,17,0,1,3,5,0,4,4,0,2,3,3,3,1,0,0,0,2,7,10,5,12,24,5,6,9,8,7,4,2.7,3.1,2.7
2012-13,21,ROBUR SIENA,SAMPDORIA,20/01/2013,ARTEMIO FRANCHI - SIENA,15:00,CARMINE RUSSO,1,0,H,0,0,D,1,0,H,0,0,0,0,1,0,0,0,0,0,0,0,Giuseppe Iachini,Delio Rossi,1,2,1,0,0 (0),0 (0),6,6,3,1,0,0,3,5,0,0,14,8,0,0,2,3,2,2,3,2,8,2,3,1,0,0,0,0,4,0,28,11,10,19,3,5,8,2,12,3,2.4,3.2,3
2012-13,21,ROMA,INTER,20/01/2013,OLIMPICO - ROMA,20:45,DANIELE ORSATO,1,1,D,1,1,D,0,0,D,0,1,0,0,0,0,0,0,1,0,0,0,Zdenek Zeman,Andrea Stramaccioni,1,2,0,1,1 (1),0 (0),12,10,3,4,1,0,9,6,0,0,10,15,0,1,9,3,7,3,5,6,2,6,3,6,0,0,0,0,3,3,9,5,4,7,8,9,8,5,9,8,1.91,4,3.4
2012-13,22,LAZIO,CHIEVOVERONA,26/01/2013,OLIMPICO - ROMA,18:00,PIERO GIACOMELLI,0,1,A,0,0,D,0,1,A,0,0,0,0,0,0,0,0,0,0,1,0,Vladimir Petkovic,Eugenio Corini,1,6,0,0,0 (0),0 (0),13,5,6,3,1,0,7,2,0,0,14,10,0,1,4,4,6,1,0,1,6,3,3,1,0,0,0,0,2,4,10,3,14,21,6,2,12,1,6,5,1.57,3.8,6
2012-13,22,JUVENTUS,GENOA,26/01/2013,ALLIANZ STADIUM - TORINO,20:45,MARCO GUIDA,1,1,D,0,0,D,1,1,D,0,0,0,1,0,0,0,0,0,0,1,0,Antonio Conte,Davide Ballardini,1,6,0,1,0 (0),0 (0),14,7,8,2,2,0,6,5,3,1,10,18,1,0,4,1,2,0,4,0,8,1,2,4,0,0,0,0,0,2,13,2,8,14,4,0,1,1,3,1,1.17,6.5,17
2012-13,22,BOLOGNA,ROMA,27/01/2013,RENATO DALL'ARA - BOLOGNA,12:30,ANTONIO DANILO GIANNOCCARO,3,3,D,2,2,D,1,1,D,0,2,0,1,0,0,1,1,0,0,1,0,Stefano Pioli,Zdenek Zeman,4,6,2,2,0 (0),0 (0),13,9,11,7,1,0,2,2,0,0,23,19,2,0,5,7,2,5,2,1,7,3,5,3,0,0,0,0,11,11,16,16,22,11,2,4,3,9,8,5,2.9,3.5,2.3
2012-13,22,ATALANTA,MILAN,27/01/2013,GEWISS STADIUM - BERGAMO,15:00,ANDREA GERVASONI,0,1,A,0,1,A,0,0,D,0,0,0,0,0,0,0,1,0,0,0,0,Stefano Colantuono,Massimiliano Allegri,4,4,0,0,0 (0),0 (0),7,9,4,5,0,0,3,4,0,0,10,11,0,0,2,3,1,1,1,3,7,7,5,4,1,0,0,0,2,3,16,11,17,11,6,15,9,16,7,6,3.5,3.3,2.1
2012-13,22,CAGLIARI,PALERMO,27/01/2013,IS ARENAS - QUARTU SANT'ELENA,15:00,PAOLO VALERI,1,1,D,0,1,A,1,0,H,0,0,0,0,0,1,0,1,0,0,0,0,Ivo Pulga,Gian Piero Gasperini,1,8,1,6,0 (0),0 (0),19,6,9,2,1,0,10,4,1,1,13,21,0,0,3,0,3,2,4,2,12,4,3,5,0,0,0,1,1,0,13,3,13,8,5,2,4,3,2,2,1.91,3.4,4
2012-13,22,CATANIA,FIORENTINA,27/01/2013,ANGELO MASSIMINO - CATANIA,15:00,DOMENICO CELI,2,1,H,0,1,A,2,0,H,0,0,0,1,0,1,0,1,0,0,0,0,Rolando Maran,Vincenzo Montella,2,1,1,0,0 (0),0 (0),5,11,3,5,0,1,2,6,0,0,22,12,0,2,1,6,1,0,4,2,1,4,6,2,0,0,0,1,5,1,7,9,10,18,6,11,5,6,4,6,3,3.25,2.38
2012-13,22,PARMA,NAPOLI,27/01/2013,ENNIO TARDINI - PARMA,15:00,GIANLUCA ROCCHI,1,2,A,0,1,A,1,1,D,0,0,0,0,1,0,0,1,0,0,0,1,Roberto Donadoni,Walter Mazzarri,6,7,4,0,0 (0),0 (0),14,14,8,8,1,2,6,6,4,1,17,12,0,0,3,6,5,8,3,4,11,6,5,3,0,0,0,0,2,6,14,14,10,7,1,4,3,4,6,7,3,3.25,2.38
2012-13,22,SAMPDORIA,PESCARA,27/01/2013,LUIGI FERRARIS - GENOVA,15:00,DINO TOMMASI,6,0,H,2,0,H,4,0,H,0,0,2,3,1,0,0,0,0,0,0,0,Delio Rossi,Cristiano Bergodi,0,4,0,0,1 (1),0 (0),17,2,10,0,1,0,7,2,0,1,8,22,0,0,6,0,7,1,1,1,8,0,1,2,0,0,0,0,0,0,6,3,3,9,7,1,8,0,2,0,1.62,3.75,5.5
