Year,Matchday,Team_1,Team_2,Day,Stadium,Time,Referee,Gls_T1,Gls_T2,FR,Gls_fh_T1,Gls_fh_T2,FHR,Gls_sh_T1,Gls_sh_T2,SHR,Gls_0_15_T1,Gls_16_30_T1,Gls_31_HT_T1,Gls_46_60_T1,Gls_61_75_T1,Gls_76_FT_T1,Gls_0_15_T2,Gls_16_30_T2,Gls_31_HT_T2,Gls_46_60_T2,Gls_61_75_T2,Gls_76_FT_T2,Coach_T1,Coach_T2,Svs_T1,Svs_T2,Crcl_svs_T1,Crcl_svs_T2,Pnt_T1,Pnt_T2,Atp_T1,Atp_T2,Atp_on_T1,Atp_on_T2,Atp_on_fk_T1,Atp_on_fk_T2,Atp_off_T1,Atp_off_T2,Atp_off_fk_T1,Atp_off_fk_T2,FlsC_T1,FlsC_T2,Post_T1,Post_T2,Scr_chc_T1,Scr_chc_T2,Ast_T1,Ast_T2,Off_T1,Off_T2,Crn_T1,Crn_T2,1st_yllw_crd_T1,1st_yllw_crd_T2,2nd_yllw_crd_T1,2nd_yllw_crd_T2,rd_crd_T1,rd_crd_T2,Fst_brk_T1,Fst_brk_T2,Crs_T1,Crs_T2,Lng_blls_T1,Lng_blls_T2,Atk_mddl_T1,Atk_mddl_T2,Atk_rght_T1,Atk_rght_T2,Atk_lft_T1,Atk_lft_T2,bet365_home_win,bet365_draw,bet365_away_win
2013-14,17,SASSUOLO,FIORENTINA,22/12/2013,MAPEI STADIUM - REGGIO EMILIA,15:00,MARCO GUIDA,0,1,A,0,0,D,0,1,A,0,0,0,0,0,0,0,0,0,0,0,1,Eusebio Di Francesco,Vincenzo Montella,6,4,3,1,0 (0),0 (0),8,12,4,8,0,1,4,4,0,2,18,10,0,1,3,7,2,2,1,3,2,3,5,3,0,0,0,0,9,3,10,12,7,30,8,14,4,6,1,4,4.33,3.4,1.85
2013-14,17,TORINO,CHIEVOVERONA,22/12/2013,OLIMPICO - TORINO,15:00,ANDREA DE MARCO,4,1,H,1,1,D,3,0,H,0,0,1,0,1,2,1,0,0,0,0,0,Gian Piero Ventura,Eugenio Corini,2,4,1,0,0 (0),0 (0),13,5,8,3,1,0,5,2,0,0,12,14,0,0,12,4,5,1,2,2,6,7,2,2,0,0,0,0,4,2,9,7,17,5,12,3,4,0,0,3,1.83,3.3,4.75
2013-14,17,INTER,MILAN,22/12/2013,GIUSEPPE MEAZZA - MILANO,20:45,PAOLO SILVIO MAZZOLENI,1,0,H,0,0,D,1,0,H,0,0,0,0,0,1,0,0,0,0,0,0,Walter Mazzarri,Massimiliano Allegri,2,6,0,0,0 (0),0 (0),13,8,7,2,0,0,6,6,0,1,13,15,0,0,6,5,1,0,1,2,5,6,4,4,0,0,0,1,6,5,14,9,6,5,6,5,5,2,7,5,2.63,3.3,2.63
2013-14,18,CHIEVOVERONA,CAGLIARI,05/01/2014,MARCANTONIO BENTEGODI - VERONA,15:00,MAURO BERGONZI,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Eugenio Corini,Diego Lopez,1,0,0,0,0 (0),1 (0),1,4,0,1,0,0,1,3,0,1,19,17,0,0,1,2,1,0,7,0,1,1,3,2,0,0,0,0,0,0,9,3,22,15,2,0,1,1,2,1,2.38,3,3.25
2013-14,18,FIORENTINA,LIVORNO,05/01/2014,ARTEMIO FRANCHI - FIRENZE,18:00,PAOLO TAGLIAVENTO,1,0,H,0,0,D,1,0,H,0,0,0,0,1,0,0,0,0,0,0,0,Vincenzo Montella,Davide Nicola,3,6,0,0,0 (0),0 (0),15,7,7,4,2,0,8,3,1,0,11,16,0,1,2,2,2,0,1,1,5,3,4,5,0,0,0,0,2,0,5,1,5,2,4,5,4,0,3,0,1.33,4.75,10
2013-14,18,JUVENTUS,ROMA,05/01/2014,ALLIANZ STADIUM - TORINO,20:45,NICOLA RIZZOLI,3,0,H,1,0,H,2,0,H,0,1,0,2,0,0,0,0,0,0,0,0,Antonio Conte,Rudi Garcia,5,3,0,0,1 (1),0 (0),9,7,6,5,2,0,3,2,0,1,15,17,0,0,4,1,2,0,0,5,5,3,3,2,0,0,0,2,5,1,6,8,8,9,8,4,1,1,1,1,1.67,3.75,5
2013-14,18,NAPOLI,SAMPDORIA,06/01/2014,SAN PAOLO - NAPOLI,12:30,LUCA BANTI,2,0,H,0,0,D,2,0,H,0,0,0,1,1,0,0,0,0,0,0,0,Rafael Benitez,Sinisa Mihajlovic,5,4,0,3,0 (0),0 (0),18,10,6,8,1,0,12,2,2,0,9,14,0,2,10,5,6,1,0,6,7,1,3,3,0,0,0,0,6,4,10,6,17,24,5,2,5,4,7,1,1.36,4.75,8
2013-14,18,CATANIA,BOLOGNA,06/01/2014,ANGELO MASSIMINO - CATANIA,15:00,DANIELE ORSATO,2,0,H,1,0,H,1,0,H,0,1,0,1,0,0,0,0,0,0,0,0,Luigi De Canio,Stefano Pioli,3,2,1,0,1 (1),0 (0),15,10,6,3,2,1,9,7,0,1,17,18,2,0,5,2,4,2,5,1,3,4,4,4,0,0,0,0,3,2,6,4,16,14,15,4,9,4,7,4,2.1,3.2,3.6
2013-14,18,GENOA,SASSUOLO,06/01/2014,LUIGI FERRARIS - GENOVA,15:00,GIANLUCA ROCCHI,2,0,H,2,0,H,0,0,D,0,1,1,0,0,0,0,0,0,0,0,0,Gian Piero Gasperini,Eusebio Di Francesco,1,6,0,1,2 (1),0 (0),14,6,8,1,2,0,6,5,1,0,17,19,0,0,5,0,3,2,6,1,9,4,3,4,0,0,0,0,1,1,6,4,5,3,4,4,5,2,6,1,2.1,3.3,3.5
2013-14,18,MILAN,ATALANTA,06/01/2014,GIUSEPPE MEAZZA - MILANO,15:00,SEBASTIANO PERUZZO,3,0,H,1,0,H,2,0,H,0,0,1,0,2,0,0,0,0,0,0,0,Massimiliano Allegri,Stefano Colantuono,4,5,2,2,0 (0),0 (0),14,10,9,5,0,1,5,5,0,0,17,15,1,1,7,3,3,2,1,6,3,7,1,1,0,0,0,0,3,3,12,13,9,14,9,5,9,6,10,15,1.44,4.2,7.5
2013-14,18,PARMA,TORINO,06/01/2014,ENNIO TARDINI - PARMA,15:00,CARMINE RUSSO,3,1,H,2,1,H,1,0,H,0,0,2,0,1,0,0,1,0,0,0,0,Roberto Donadoni,Gian Piero Ventura,3,2,0,1,0 (0),0 (0),15,12,6,4,0,0,9,8,1,0,17,6,1,0,6,5,2,4,0,3,9,4,1,2,0,0,0,0,10,8,17,8,5,6,6,7,6,3,2,5,2.05,3.3,3.6
2013-14,18,UDINESE,HELLAS VERONA,06/01/2014,DACIA ARENA - STADIO FRIULI - UDINE,15:00,ANGELO CERVELLERA,1,3,A,1,2,A,0,1,A,0,0,1,0,0,0,1,0,1,0,1,0,Francesco Guidolin,Andrea Mandorlini,0,2,0,2,0 (0),0 (0),20,6,4,3,0,0,16,3,0,0,10,13,1,0,6,5,2,1,3,1,4,4,0,2,0,0,0,0,0,0,8,6,11,19,2,1,2,1,2,3,1.8,3.4,4.75
2013-14,18,LAZIO,INTER,06/01/2014,OLIMPICO - ROMA,18:30,ANTONIO DAMATO,1,0,H,0,0,D,1,0,H,0,0,0,0,0,1,0,0,0,0,0,0,Edoardo Reja,Walter Mazzarri,1,1,0,0,0 (0),0 (0),3,7,2,1,0,0,1,6,0,1,8,16,0,0,4,2,2,1,4,2,5,4,3,2,0,0,0,0,3,3,10,11,13,19,3,5,8,4,1,3,2.4,3.3,2.88
2013-14,19,LIVORNO,PARMA,11/01/2014,ARMANDO PICCHI - LIVORNO,18:00,MASSIMILIANO IRRATI,0,3,A,0,1,A,0,2,A,0,0,0,0,0,0,1,0,0,0,0,2,Davide Nicola,Roberto Donadoni,1,6,0,0,0 (0),1 (1),13,7,6,5,1,1,7,2,1,0,12,21,0,1,2,1,3,1,4,0,6,6,1,1,0,0,0,0,0,0,8,8,2,7,8,4,3,0,1,2,3,3.2,2.38
2013-14,19,BOLOGNA,LAZIO,11/01/2014,RENATO DALL'ARA - BOLOGNA,20:45,DOMENICO CELI,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Davide Ballardini,Edoardo Reja,0,5,0,0,0 (0),0 (0),11,2,5,0,1,0,6,2,1,0,8,12,0,0,2,1,5,1,2,1,2,3,2,2,0,0,0,0,2,1,4,0,14,4,4,1,3,1,2,0,3.1,3.1,2.38
2013-14,19,TORINO,FIORENTINA,12/01/2014,OLIMPICO - TORINO,12:30,PAOLO VALERI,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Gian Piero Ventura,Vincenzo Montella,3,5,0,0,0 (0),0 (0),6,11,5,3,0,1,1,8,0,0,9,10,0,0,5,6,1,2,2,1,7,5,0,1,0,0,0,0,5,4,4,10,12,3,4,8,5,2,0,2,2.8,3.3,2.5
2013-14,19,ATALANTA,CATANIA,12/01/2014,GEWISS STADIUM - BERGAMO,15:00,DAVIDE MASSA,2,1,H,0,0,D,2,1,H,0,0,0,0,0,2,0,0,0,0,0,1,Stefano Colantuono,Luigi De Canio,5,6,0,0,1 (1),0 (0),12,10,8,6,1,0,4,4,0,0,10,13,0,0,4,2,1,2,8,1,7,11,2,3,0,0,0,0,9,8,13,15,10,4,8,5,5,5,5,3,1.85,3.4,4.33
2013-14,19,CAGLIARI,JUVENTUS,12/01/2014,SANT'ELIA - CAGLIARI,15:00,MARCO GUIDA,1,4,A,1,1,D,0,3,A,0,1,0,0,0,0,0,0,1,0,1,2,Diego Lopez,Antonio Conte,5,1,5,2,0 (0),0 (0),5,13,2,9,0,0,3,4,0,0,8,12,0,0,2,1,2,6,1,5,4,4,2,1,0,0,1,0,3,1,7,11,8,11,6,8,2,10,3,4,7,4.33,1.44
2013-14,19,HELLAS VERONA,NAPOLI,12/01/2014,MARCANTONIO BENTEGODI - VERONA,15:00,DANIELE DOVERI,0,3,A,0,1,A,0,2,A,0,0,0,0,0,0,0,1,0,0,1,1,Andrea Mandorlini,Rafael Benitez,5,1,4,1,0 (0),0 (0),7,14,1,8,0,0,6,6,0,0,20,17,0,0,3,10,2,5,3,0,4,3,1,1,0,0,0,0,0,0,12,6,31,19,3,0,2,1,1,2,3.8,3.5,1.95
2013-14,19,ROMA,GENOA,12/01/2014,OLIMPICO - ROMA,15:00,GIANPAOLO CALVARESE,4,0,H,3,0,H,1,0,H,0,2,1,1,0,0,0,0,0,0,0,0,Rudi Garcia,Gian Piero Gasperini,0,4,0,1,0 (0),0 (0),13,0,8,0,0,0,5,0,0,0,13,6,0,0,11,0,5,0,2,2,4,1,0,2,0,1,0,0,1,0,8,5,6,0,14,1,4,1,5,0,1.36,4.5,9
2013-14,19,SASSUOLO,MILAN,12/01/2014,MAPEI STADIUM - REGGIO EMILIA,20:45,ANDREA DE MARCO,4,3,H,3,2,H,1,1,D,1,1,1,1,0,0,2,0,0,0,0,1,Eusebio Di Francesco,Massimiliano Allegri,4,5,0,0,0 (0),0 (0),9,14,8,9,2,0,1,5,0,0,20,21,0,2,4,6,3,4,2,5,3,3,5,3,0,0,0,0,4,2,10,14,13,17,8,11,4,4,1,1,5,3.6,1.7
2013-14,19,SAMPDORIA,UDINESE,13/01/2014,LUIGI FERRARIS - GENOVA,19:00,PAOLO SILVIO MAZZOLENI,3,0,H,1,0,H,2,0,H,0,0,1,1,0,1,0,0,0,0,0,0,Sinisa Mihajlovic,Francesco Guidolin,1,3,0,0,1 (1),0 (0),12,4,6,1,2,0,6,3,0,0,22,21,0,0,3,0,2,1,2,1,4,6,3,3,1,2,0,0,0,0,8,4,3,4,5,5,3,0,6,3,2.38,3.2,3
2013-14,19,INTER,CHIEVOVERONA,13/01/2014,GIUSEPPE MEAZZA - MILANO,21:00,DINO TOMMASI,1,1,D,1,1,D,0,0,D,1,0,0,0,0,0,1,0,0,0,0,0,Walter Mazzarri,Eugenio Corini,0,4,0,0,0 (0),0 (0),8,5,5,1,1,0,3,4,0,0,10,13,0,0,2,1,1,0,2,1,6,3,1,1,0,0,0,0,1,3,10,2,2,4,8,2,9,4,10,3,1.44,4.33,7
2013-14,20,ROMA,LIVORNO,18/01/2014,OLIMPICO - ROMA,18:00,CARMINE RUSSO,3,0,H,2,0,H,1,0,H,1,0,1,0,0,1,0,0,0,0,0,0,Rudi Garcia,Attilio Perotti,0,8,0,0,0 (0),0 (0),21,4,11,0,0,0,10,4,0,0,12,10,0,0,7,0,10,0,0,1,8,0,1,0,0,0,0,0,1,1,12,2,3,3,13,4,7,2,7,0,1.18,6.5,15
2013-14,20,JUVENTUS,SAMPDORIA,18/01/2014,ALLIANZ STADIUM - TORINO,20:45,ANDREA GERVASONI,4,2,H,3,1,H,1,1,D,0,3,0,0,0,1,0,0,1,0,1,0,Antonio Conte,Sinisa Mihajlovic,3,3,2,0,1 (1),0 (0),16,10,8,5,2,1,8,5,1,1,7,12,1,1,5,4,3,0,2,2,3,10,1,3,0,0,0,0,5,1,8,7,8,8,9,6,3,1,3,1,1.17,6.5,17
2013-14,20,UDINESE,LAZIO,19/01/2014,DACIA ARENA - STADIO FRIULI - UDINE,12:30,GIANLUCA ROCCHI,2,3,A,1,0,H,1,3,A,0,0,1,0,1,0,0,0,0,0,1,2,Francesco Guidolin,Edoardo Reja,6,2,1,1,1 (1),1 (1),7,14,4,8,1,1,3,6,0,0,10,15,0,0,4,3,1,1,4,1,3,2,2,3,0,1,0,0,1,0,9,11,30,15,3,1,2,2,2,1,2.5,3.1,2.9
2013-14,20,ATALANTA,CAGLIARI,19/01/2014,GEWISS STADIUM - BERGAMO,15:00,MAURIZIO MARIANI,1,0,H,0,0,D,1,0,H,0,0,0,0,1,0,0,0,0,0,0,0,Stefano Colantuono,Diego Lopez,1,4,0,0,0 (0),0 (0),10,13,5,4,0,1,5,9,0,0,10,6,0,3,2,4,2,2,2,2,4,5,3,0,0,0,0,1,6,4,12,12,10,15,7,4,8,6,9,8,2.45,3.1,3
2013-14,20,BOLOGNA,NAPOLI,19/01/2014,RENATO DALL'ARA - BOLOGNA,15:00,ANTONIO DAMATO,2,2,D,1,0,H,1,2,A,0,0,1,0,0,1,0,0,0,0,0,2,Davide Ballardini,Rafael Benitez,4,0,2,0,0 (0),1 (1),7,9,2,6,0,3,5,3,1,0,18,13,0,0,0,4,2,1,5,5,5,5,4,2,1,0,0,0,5,7,10,17,14,9,3,2,8,11,6,7,5,3.75,1.67
2013-14,20,CATANIA,FIORENTINA,19/01/2014,ANGELO MASSIMINO - CATANIA,15:00,LUCA BANTI,0,3,A,0,3,A,0,0,D,0,0,0,0,0,0,0,2,1,0,0,0,Rolando Maran,Vincenzo Montella,1,5,1,0,0 (0),0 (0),9,11,5,5,1,2,4,6,0,0,14,7,0,1,1,2,2,5,4,1,3,3,2,1,0,0,0,0,2,0,2,9,16,36,8,6,1,6,4,6,3.6,3.4,2.05
2013-14,20,CHIEVOVERONA,PARMA,19/01/2014,MARCANTONIO BENTEGODI - VERONA,15:00,DANIELE ORSATO,1,2,A,1,1,D,0,1,A,1,0,0,0,0,0,0,1,0,0,0,1,Eugenio Corini,Roberto Donadoni,3,1,1,1,0 (0),1 (0),8,11,3,7,0,1,5,4,2,0,15,18,1,2,4,4,0,2,5,0,3,1,2,3,0,0,0,0,7,4,10,17,8,5,9,9,2,6,3,1,2.8,3.1,2.6
2013-14,20,GENOA,INTER,19/01/2014,LUIGI FERRARIS - GENOVA,15:00,NICOLA RIZZOLI,1,0,H,0,0,D,1,0,H,0,0,0,0,0,1,0,0,0,0,0,0,Gian Piero Gasperini,Walter Mazzarri,5,7,3,2,0 (0),0 (0),13,10,8,5,0,0,5,5,0,0,13,13,0,0,5,7,1,3,1,1,11,5,5,1,0,0,0,0,2,2,10,12,4,8,3,4,6,2,2,2,3.9,3.4,1.95
2013-14,20,SASSUOLO,TORINO,19/01/2014,MAPEI STADIUM - REGGIO EMILIA,15:00,PIERO GIACOMELLI,0,2,A,0,1,A,0,1,A,0,0,0,0,0,0,0,1,0,1,0,0,Eusebio Di Francesco,Gian Piero Ventura,3,3,1,0,0 (0),0 (0),7,6,2,5,0,0,5,1,0,0,18,15,0,0,0,2,4,1,0,7,10,4,3,2,0,0,0,0,2,4,8,2,15,24,3,2,0,3,3,1,2.7,3.2,2.6
2013-14,20,MILAN,HELLAS VERONA,19/01/2014,GIUSEPPE MEAZZA - MILANO,20:45,MAURO BERGONZI,1,0,H,0,0,D,1,0,H,0,0,0,1,0,0,0,0,0,0,0,0,Clarence Seedorf,Andrea Mandorlini,3,6,0,0,1 (1),0 (0),16,10,8,3,1,0,8,7,1,1,11,12,1,0,4,1,1,0,0,2,5,10,2,1,0,0,0,0,5,7,15,9,8,7,11,3,6,3,8,5,1.44,4.33,7
2013-14,21,NAPOLI,CHIEVOVERONA,25/01/2014,SAN PAOLO - NAPOLI,18:00,MASSIMILIANO IRRATI,1,1,D,0,1,A,1,0,H,0,0,0,0,0,1,0,1,0,0,0,0,Rafael Benitez,Eugenio Corini,1,4,1,0,0 (0),0 (0),18,3,8,2,2,0,10,1,1,0,12,14,3,0,6,2,3,1,4,6,11,1,1,2,0,0,0,0,1,3,26,10,14,20,5,0,10,4,8,5,1.29,5.25,10
2013-14,21,LAZIO,JUVENTUS,25/01/2014,OLIMPICO - ROMA,20:45,DAVIDE MASSA,1,1,D,1,0,H,0,1,A,0,1,0,0,0,0,0,0,0,1,0,0,Edoardo Reja,Antonio Conte,2,2,0,0,1 (1),0 (0),10,9,5,3,1,0,5,6,0,1,14,14,2,0,3,3,1,4,0,1,0,7,1,1,0,0,0,1,1,0,6,4,1,8,7,7,2,2,3,3,4.75,3.6,1.73
2013-14,21,HELLAS VERONA,ROMA,26/01/2014,MARCANTONIO BENTEGODI - VERONA,12:30,PAOLO SILVIO MAZZOLENI,1,3,A,0,1,A,1,2,A,0,0,0,1,0,0,0,0,1,2,0,0,Andrea Mandorlini,Rudi Garcia,4,2,1,0,0 (0),1 (1),5,15,3,8,0,1,2,7,0,0,16,12,0,1,2,6,1,3,0,2,4,6,3,2,0,0,0,0,0,0,8,10,29,21,3,1,1,2,2,3,4.75,3.6,1.75
2013-14,21,CAGLIARI,MILAN,26/01/2014,SANT'ELIA - CAGLIARI,15:00,DANIELE DOVERI,1,2,A,1,0,H,0,2,A,0,1,0,0,0,0,0,0,0,0,0,2,Diego Lopez,Clarence Seedorf,6,0,6,0,0 (0),0 (0),7,14,2,8,0,1,5,6,0,1,15,15,0,0,2,5,1,6,1,0,4,9,3,1,0,0,0,0,0,5,18,19,23,11,6,9,2,5,1,3,3.8,3.3,2
2013-14,21,INTER,CATANIA,26/01/2014,GIUSEPPE MEAZZA - MILANO,15:00,ANDREA DE MARCO,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Walter Mazzarri,Rolando Maran,0,3,0,2,0 (0),0 (0),10,5,3,0,0,0,7,5,1,0,12,15,0,0,4,2,1,0,5,2,14,4,1,2,0,0,0,0,6,7,20,7,11,5,5,3,5,2,6,1,1.33,4.75,9.5
2013-14,21,LIVORNO,SASSUOLO,26/01/2014,ARMANDO PICCHI - LIVORNO,15:00,DOMENICO CELI,3,1,H,3,1,H,0,0,D,2,1,0,0,0,0,0,1,0,0,0,0,Domenico Di Carlo,Eusebio Di Francesco,3,2,0,0,0 (0),1 (1),10,7,5,4,0,1,5,3,1,0,15,15,0,0,3,2,3,0,3,0,4,5,3,6,0,0,0,0,6,6,9,12,16,11,5,7,5,6,4,3,2.4,3.1,3.1
2013-14,21,PARMA,UDINESE,26/01/2014,ENNIO TARDINI - PARMA,15:00,SEBASTIANO PERUZZO,1,0,H,1,0,H,0,0,D,0,0,1,0,0,0,0,0,0,0,0,0,Roberto Donadoni,Francesco Guidolin,2,4,1,1,0 (0),0 (0),10,5,5,2,0,0,5,3,0,0,12,11,0,0,3,1,7,4,1,3,9,5,3,3,0,0,0,0,6,1,8,2,11,14,4,0,4,3,2,1,2,3.3,3.8
2013-14,21,SAMPDORIA,BOLOGNA,26/01/2014,LUIGI FERRARIS - GENOVA,15:00,MARCO GUIDA,1,1,D,0,0,D,1,1,D,0,0,0,0,1,0,0,0,0,0,1,0,Sinisa Mihajlovic,Davide Ballardini,4,3,0,0,0 (0),1 (1),13,10,4,5,1,2,9,5,0,0,14,14,0,0,3,2,2,1,4,3,6,5,3,1,0,0,0,0,6,7,13,7,7,5,12,11,9,4,5,4,1.75,3.4,5
2013-14,21,TORINO,ATALANTA,26/01/2014,OLIMPICO - TORINO,15:00,PAOLO TAGLIAVENTO,1,0,H,0,0,D,1,0,H,0,0,0,0,1,0,0,0,0,0,0,0,Gian Piero Ventura,Stefano Colantuono,2,3,1,0,2 (1),0 (0),10,10,4,2,2,0,6,8,1,1,12,11,0,0,3,5,0,1,1,3,10,3,4,4,0,1,0,0,4,2,9,15,5,7,6,5,7,0,3,1,1.75,3.4,5
2013-14,21,FIORENTINA,GENOA,26/01/2014,ARTEMIO FRANCHI - FIRENZE,20:45,DINO TOMMASI,3,3,D,2,2,D,1,1,D,0,0,2,1,0,0,0,0,2,0,0,1,Vincenzo Montella,Gian Piero Gasperini,0,1,0,0,1 (1),1 (1),14,7,4,4,1,1,10,3,1,0,8,15,0,1,4,3,4,2,1,0,8,2,1,2,0,0,0,0,1,0,9,7,8,8,8,3,4,5,5,2,1.33,4.75,10
2013-14,22,BOLOGNA,UDINESE,01/02/2014,RENATO DALL'ARA - BOLOGNA,18:00,GIANPAOLO CALVARESE,0,2,A,0,1,A,0,1,A,0,0,0,0,0,0,0,0,1,0,0,1,Davide Ballardini,Francesco Guidolin,2,3,1,0,0 (0),1 (1),17,5,3,4,1,1,14,1,2,0,8,18,0,0,1,3,7,2,0,0,5,5,3,4,0,0,0,0,2,2,9,6,10,11,7,3,0,0,6,2,2.5,3.1,2.9
2013-14,22,CAGLIARI,FIORENTINA,01/02/2014,SANT'ELIA - CAGLIARI,18:00,PAOLO SILVIO MAZZOLENI,1,0,H,1,0,H,0,0,D,0,0,1,0,0,0,0,0,0,0,0,0,Diego Lopez,Vincenzo Montella,2,4,2,5,1 (1),0 (0),8,6,5,2,1,0,3,4,0,1,16,16,0,0,3,1,1,0,3,5,2,7,2,2,0,0,0,0,1,2,12,18,7,16,7,3,4,2,4,3,3.25,3.2,2.25
2013-14,22,MILAN,TORINO,01/02/2014,GIUSEPPE MEAZZA - MILANO,20:45,ANTONIO DAMATO,1,1,D,0,1,A,1,0,H,0,0,0,1,0,0,0,1,0,0,0,0,Clarence Seedorf,Gian Piero Ventura,2,10,0,0,0 (0),0 (0),21,6,13,3,1,0,8,3,1,1,14,12,0,0,2,2,0,0,3,2,13,3,2,2,0,0,0,0,3,1,25,8,5,7,6,4,3,6,3,1,1.6,3.8,5.75
2013-14,22,ATALANTA,NAPOLI,02/02/2014,GEWISS STADIUM - BERGAMO,15:00,NICOLA RIZZOLI,3,0,H,0,0,D,3,0,H,0,0,0,1,2,0,0,0,0,0,0,0,Stefano Colantuono,Rafael Benitez,4,1,0,0,0 (0),0 (0),7,11,4,4,0,0,3,7,0,0,11,19,0,0,0,3,2,1,4,1,1,6,0,2,0,0,0,0,8,5,11,11,6,6,5,4,1,5,10,9,4.33,3.4,1.85
2013-14,22,CATANIA,LIVORNO,02/02/2014,ANGELO MASSIMINO - CATANIA,15:00,MAURO BERGONZI,3,3,D,0,0,D,3,3,D,0,0,0,0,2,1,0,0,0,2,0,1,Rolando Maran,Domenico Di Carlo,4,3,1,2,0 (0),1 (1),11,14,6,7,1,2,5,7,0,0,21,11,0,0,3,7,3,3,1,4,4,2,5,5,0,0,0,0,1,0,9,7,14,21,16,12,4,6,9,3,1.91,3.4,4
2013-14,22,CHIEVOVERONA,LAZIO,02/02/2014,MARCANTONIO BENTEGODI - VERONA,15:00,CARMINE RUSSO,0,2,A,0,1,A,0,1,A,0,0,0,0,0,0,1,0,0,0,1,0,Eugenio Corini,Edoardo Reja,5,0,4,0,0 (0),0 (0),6,12,0,8,0,1,6,4,0,0,14,9,0,1,1,8,1,3,1,0,5,6,2,1,0,0,0,0,0,0,8,11,15,11,1,1,1,2,3,1,3.1,3.1,2.4
2013-14,22,SASSUOLO,HELLAS VERONA,02/02/2014,MAPEI STADIUM - REGGIO EMILIA,15:00,ANDREA GERVASONI,1,2,A,0,0,D,1,2,A,0,0,0,0,0,1,0,0,0,1,0,1,Alberto Malesani,Andrea Mandorlini,0,1,0,0,0 (0),0 (0),8,9,2,1,1,0,6,8,0,1,14,17,0,0,1,1,1,2,1,1,6,5,2,3,0,0,0,0,1,1,9,8,13,11,8,9,2,1,0,3,2.38,3.2,3
2013-14,22,JUVENTUS,INTER,02/02/2014,ALLIANZ STADIUM - TORINO,20:45,GIANLUCA ROCCHI,3,1,H,1,0,H,2,1,H,1,0,0,2,0,0,0,0,0,0,1,0,Antonio Conte,Walter Mazzarri,1,6,0,1,0 (0),0 (0),15,6,10,2,1,0,5,4,0,0,11,13,1,0,6,3,1,0,0,1,8,4,1,2,0,0,0,0,5,0,7,13,5,14,11,5,2,1,3,3,1.4,4.5,7.5
2013-14,22,GENOA,SAMPDORIA,03/02/2014,LUIGI FERRARIS - GENOVA,20:45,PAOLO VALERI,0,1,A,0,1,A,0,0,D,0,0,0,0,0,0,0,1,0,0,0,0,Gian Piero Gasperini,Sinisa Mihajlovic,6,4,0,0,0 (0),0 (0),7,10,4,7,1,0,3,3,0,2,12,19,0,0,3,4,0,2,2,5,5,5,4,1,0,0,0,0,4,8,14,8,9,7,3,6,6,7,5,3,2.5,3.2,2.88
2013-14,22,ROMA,PARMA,02/04/2014,OLIMPICO - ROMA,18:30,ANDREA DE MARCO,4,2,H,2,1,H,2,1,H,1,1,0,1,0,1,1,0,0,0,0,1,Rudi Garcia,Roberto Donadoni,0,0,0,0,0 (0),0 (0),0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1.4,4.75,7
2013-14,23,FIORENTINA,ATALANTA,08/02/2014,ARTEMIO FRANCHI - FIRENZE,18:00,MARCO GUIDA,2,0,H,1,0,H,1,0,H,0,1,0,0,0,1,0,0,0,0,0,0,Vincenzo Montella,Stefano Colantuono,3,5,2,1,0 (0),0 (0),16,5,8,3,2,0,8,2,1,0,13,12,0,0,5,3,2,1,0,1,11,6,1,2,0,1,0,0,6,7,11,15,9,12,9,4,5,5,7,9,1.44,4.33,7
2013-14,23,UDINESE,CHIEVOVERONA,08/02/2014,DACIA ARENA - STADIO FRIULI - UDINE,18:00,LUCA BANTI,3,0,H,0,0,D,3,0,H,0,0,0,1,1,1,0,0,0,0,0,0,Francesco Guidolin,Eugenio Corini,3,2,1,0,0 (0),0 (0),8,8,5,4,0,0,3,4,0,1,11,10,0,1,6,2,5,1,3,2,1,6,0,2,0,0,0,0,0,0,10,13,31,19,0,0,1,1,3,1,1.83,3.4,4.5
2013-14,23,NAPOLI,MILAN,08/02/2014,SAN PAOLO - NAPOLI,20:45,DAVIDE MASSA,3,1,H,1,1,D,2,0,H,1,0,0,1,0,1,1,0,0,0,0,0,Rafael Benitez,Clarence Seedorf,5,11,0,0,0 (0),0 (0),23,8,15,6,1,0,8,2,0,1,10,13,1,0,16,5,7,1,1,5,5,0,3,2,0,0,0,0,4,7,9,10,6,9,17,2,8,7,6,3,2,3.4,3.75
